FIPS,County,State,caShort
40125,Pottawatomie,Oklahoma,oklahoma
40127,Pushmataha,Oklahoma,oklahoma
40129,Roger Mills,Oklahoma,oklahoma
40131,Rogers,Oklahoma,oklahoma
40133,Seminole,Oklahoma,oklahoma
40135,Sequoyah,Oklahoma,oklahoma
40137,Stephens,Oklahoma,oklahoma
40139,Texas,Oklahoma,oklahoma
40141,Tillman,Oklahoma,oklahoma
40143,Tulsa,Oklahoma,oklahoma
40145,Wagoner,Oklahoma,oklahoma
40147,Washington,Oklahoma,oklahoma
40149,Washita,Oklahoma,oklahoma
40151,Woods,Oklahoma,oklahoma
40153,Woodward,Oklahoma,oklahoma
41001,Baker,Oregon,oregon
41003,Benton,Oregon,oregon
41005,Clackamas,Oregon,oregon
41007,Clatsop,Oregon,oregon
41009,Columbia,Oregon,oregon
41011,Coos,Oregon,oregon
41013,Crook,Oregon,oregon
41015,Curry,Oregon,oregon
41017,Deschutes,Oregon,oregon
41019,Douglas,Oregon,oregon
41021,Gilliam,Oregon,oregon
41023,Grant,Oregon,oregon
41025,Harney,Oregon,oregon
41027,Hood River,Oregon,oregon
41029,Jackson,Oregon,oregon
41031,Jefferson,Oregon,oregon
41033,Josephine,Oregon,oregon
41035,Klamath,Oregon,oregon
41037,Lake,Oregon,oregon
41039,Lane,Oregon,oregon
41041,Lincoln,Oregon,oregon
41043,Linn,Oregon,oregon
41045,Malheur,Oregon,oregon
41047,Marion,Oregon,oregon
41049,Morrow,Oregon,oregon
41051,Multnomah,Oregon,oregon
41053,Polk,Oregon,oregon
41055,Sherman,Oregon,oregon
41057,Tillamook,Oregon,oregon
41059,Umatilla,Oregon,oregon
41061,Union,Oregon,oregon
41063,Wallowa,Oregon,oregon
41065,Wasco,Oregon,oregon
41067,Washington,Oregon,oregon
41069,Wheeler,Oregon,oregon
41071,Yamhill,Oregon,oregon
39001,Adams,Ohio,osu
39003,Allen,Ohio,osu
39005,Ashland,Ohio,osu
39007,Ashtabula,Ohio,osu
39009,Athens,Ohio,osu
39011,Auglaize,Ohio,osu
39013,Belmont,Ohio,osu
39015,Brown,Ohio,osu
39017,Butler,Ohio,osu
39019,Carroll,Ohio,osu
39021,Champaign,Ohio,osu
39023,Clark,Ohio,osu
39025,Clermont,Ohio,osu
39027,Clinton,Ohio,osu
39029,Columbiana,Ohio,osu
39031,Coshocton,Ohio,osu
39033,Crawford,Ohio,osu
39035,Cuyahoga,Ohio,osu
39037,Darke,Ohio,osu
39039,Defiance,Ohio,osu
39041,Delaware,Ohio,osu
39043,Erie,Ohio,osu
39045,Fairfield,Ohio,osu
39047,Fayette,Ohio,osu
39049,Franklin,Ohio,osu
39051,Fulton,Ohio,osu
39053,Gallia,Ohio,osu
39055,Geauga,Ohio,osu
39057,Greene,Ohio,osu
39059,Guernsey,Ohio,osu
39061,Hamilton,Ohio,osu
39063,Hancock,Ohio,osu
39065,Hardin,Ohio,osu
39067,Harrison,Ohio,osu
39069,Henry,Ohio,osu
39071,Highland,Ohio,osu
39073,Hocking,Ohio,osu
39075,Holmes,Ohio,osu
39077,Huron,Ohio,osu
39079,Jackson,Ohio,osu
39081,Jefferson,Ohio,osu
39083,Knox,Ohio,osu
39085,Lake,Ohio,osu
39087,Lawrence,Ohio,osu
39089,Licking,Ohio,osu
39091,Logan,Ohio,osu
39093,Lorain,Ohio,osu
39095,Lucas,Ohio,osu
39097,Madison,Ohio,osu
39099,Mahoning,Ohio,osu
39101,Marion,Ohio,osu
39103,Medina,Ohio,osu
39105,Meigs,Ohio,osu
39107,Mercer,Ohio,osu
39109,Miami,Ohio,osu
39111,Monroe,Ohio,osu
39113,Montgomery,Ohio,osu
39115,Morgan,Ohio,osu
39117,Morrow,Ohio,osu
39119,Muskingum,Ohio,osu
39121,Noble,Ohio,osu
39123,Ottawa,Ohio,osu
39125,Paulding,Ohio,osu
39127,Perry,Ohio,osu
39129,Pickaway,Ohio,osu
39131,Pike,Ohio,osu
39133,Portage,Ohio,osu
39135,Preble,Ohio,osu
39137,Putnam,Ohio,osu
39139,Richland,Ohio,osu
39141,Ross,Ohio,osu
39143,Sandusky,Ohio,osu
39145,Scioto,Ohio,osu
39147,Seneca,Ohio,osu
39149,Shelby,Ohio,osu
39151,Stark,Ohio,osu
39153,Summit,Ohio,osu
39155,Trumbull,Ohio,osu
39157,Tuscarawas,Ohio,osu
39159,Union,Ohio,osu
39161,Van Wert,Ohio,osu
39163,Vinton,Ohio,osu
39165,Warren,Ohio,osu
39167,Washington,Ohio,osu
39169,Wayne,Ohio,osu
39171,Williams,Ohio,osu
39173,Wood,Ohio,osu
39175,Wyandot,Ohio,osu
10003,New Castle,Delaware,penn
34001,Atlantic,New Jersey,penn
34005,Burlington,New Jersey,penn
34007,Camden,New Jersey,penn
34015,Gloucester,New Jersey,penn
34021,Mercer,New Jersey,penn
34029,Ocean,New Jersey,penn
42017,Bucks,Pennsylvania,penn
42029,Chester,Pennsylvania,penn
42045,Delaware,Pennsylvania,penn
42091,Montgomery,Pennsylvania,penn
42101,Philadelphia,Pennsylvania,penn
36003,Allegany,New York,roswell
36009,Cattaraugus,New York,roswell
36013,Chautauqua,New York,roswell
36029,Erie,New York,roswell
36037,Genesee,New York,roswell
36063,Niagara,New York,roswell
36073,Orleans,New York,roswell
36121,Wyoming,New York,roswell
34001,Atlantic,New Jersey,rutgers
34003,Bergen,New Jersey,rutgers
34005,Burlington,New Jersey,rutgers
34007,Camden,New Jersey,rutgers
34009,Cape May,New Jersey,rutgers
34011,Cumberland,New Jersey,rutgers
34013,Essex,New Jersey,rutgers
34015,Gloucester,New Jersey,rutgers
34017,Hudson,New Jersey,rutgers
34019,Hunterdon,New Jersey,rutgers
34021,Mercer,New Jersey,rutgers
34023,Middlesex,New Jersey,rutgers
34025,Monmouth,New Jersey,rutgers
34027,Morris,New Jersey,rutgers
34029,Ocean,New Jersey,rutgers
34031,Passaic,New Jersey,rutgers
34033,Salem,New Jersey,rutgers
34035,Somerset,New Jersey,rutgers
34037,Sussex,New Jersey,rutgers
34039,Union,New Jersey,rutgers
34041,Warren,New Jersey,rutgers
45001,Abbeville,South Carolina,south_carolina
45003,Aiken,South Carolina,south_carolina
45005,Allendale,South Carolina,south_carolina
45007,Anderson,South Carolina,south_carolina
45009,Bamberg,South Carolina,south_carolina
45011,Barnwell,South Carolina,south_carolina
45013,Beaufort,South Carolina,south_carolina
45015,Berkeley,South Carolina,south_carolina
45017,Calhoun,South Carolina,south_carolina
45019,Charleston,South Carolina,south_carolina
45021,Cherokee,South Carolina,south_carolina
45023,Chester,South Carolina,south_carolina
45025,Chesterfield,South Carolina,south_carolina
45027,Clarendon,South Carolina,south_carolina
45029,Colleton,South Carolina,south_carolina
45031,Darlington,South Carolina,south_carolina
45033,Dillon,South Carolina,south_carolina
45035,Dorchester,South Carolina,south_carolina
45037,Edgefield,South Carolina,south_carolina
45039,Fairfield,South Carolina,south_carolina
45041,Florence,South Carolina,south_carolina
45043,Georgetown,South Carolina,south_carolina
45045,Greenville,South Carolina,south_carolina
45047,Greenwood,South Carolina,south_carolina
45049,Hampton,South Carolina,south_carolina
45051,Horry,South Carolina,south_carolina
45053,Jasper,South Carolina,south_carolina
45055,Kershaw,South Carolina,south_carolina
45057,Lancaster,South Carolina,south_carolina
45059,Laurens,South Carolina,south_carolina
45061,Lee,South Carolina,south_carolina
45063,Lexington,South Carolina,south_carolina
45065,McCormick,South Carolina,south_carolina
45067,Marion,South Carolina,south_carolina
45069,Marlboro,South Carolina,south_carolina
45071,Newberry,South Carolina,south_carolina
45073,Oconee,South Carolina,south_carolina
45075,Orangeburg,South Carolina,south_carolina
45077,Pickens,South Carolina,south_carolina
45079,Richland,South Carolina,south_carolina
45081,Saluda,South Carolina,south_carolina
45083,Spartanburg,South Carolina,south_carolina
45085,Sumter,South Carolina,south_carolina
45087,Union,South Carolina,south_carolina
45089,Williamsburg,South Carolina,south_carolina
45091,York,South Carolina,south_carolina
6001,Alameda,California,stanford
6013,Contra Costa,California,stanford
6047,Merced,California,stanford
6053,Monterey,California,stanford
6069,San Benito,California,stanford
6077,San Joaquin,California,stanford
6081,San Mateo,California,stanford
6085,Santa Clara,California,stanford
6087,Santa Cruz,California,stanford
6099,Stanislaus,California,stanford
12015,Charlotte,Florida,tampa
12017,Citrus,Florida,tampa
12027,DeSoto,Florida,tampa
12049,Hardee,Florida,tampa
12053,Hernando,Florida,tampa
12055,Highlands,Florida,tampa
12057,Hillsborough,Florida,tampa
12069,Lake,Florida,tampa
12071,Lee,Florida,tampa
12081,Manatee,Florida,tampa
12101,Pasco,Florida,tampa
12103,Pinellas,Florida,tampa
12105,Polk,Florida,tampa
12115,Sarasota,Florida,tampa
12119,Sumter,Florida,tampa
34001,Atlantic,New Jersey,temple
34005,Burlington,New Jersey,temple
34007,Camden,New Jersey,temple
34009,Cape May,New Jersey,temple
34011,Cumberland,New Jersey,temple
34015,Gloucester,New Jersey,temple
34021,Mercer,New Jersey,temple
34029,Ocean,New Jersey,temple
34033,Salem,New Jersey,temple
42011,Berks,Pennsylvania,temple
42017,Bucks,Pennsylvania,temple
42029,Chester,Pennsylvania,temple
42045,Delaware,Pennsylvania,temple
42091,Montgomery,Pennsylvania,temple
42101,Philadelphia,Pennsylvania,temple
34007,Camden,New Jersey,tj
42045,Delaware,Pennsylvania,tj
42091,Montgomery,Pennsylvania,tj
42101,Philadelphia,Pennsylvania,tj
1001,Autauga,Alabama,uab
1003,Baldwin,Alabama,uab
1005,Barbour,Alabama,uab
1007,Bibb,Alabama,uab
1009,Blount,Alabama,uab
1011,Bullock,Alabama,uab
1013,Butler,Alabama,uab
1015,Calhoun,Alabama,uab
1017,Chambers,Alabama,uab
1019,Cherokee,Alabama,uab
1021,Chilton,Alabama,uab
1023,Choctaw,Alabama,uab
1025,Clarke,Alabama,uab
1027,Clay,Alabama,uab
1029,Cleburne,Alabama,uab
1031,Coffee,Alabama,uab
1033,Colbert,Alabama,uab
1035,Conecuh,Alabama,uab
1037,Coosa,Alabama,uab
1039,Covington,Alabama,uab
1041,Crenshaw,Alabama,uab
1043,Cullman,Alabama,uab
1045,Dale,Alabama,uab
1047,Dallas,Alabama,uab
1049,DeKalb,Alabama,uab
1051,Elmore,Alabama,uab
1053,Escambia,Alabama,uab
1055,Etowah,Alabama,uab
1057,Fayette,Alabama,uab
1059,Franklin,Alabama,uab
1061,Geneva,Alabama,uab
1063,Greene,Alabama,uab
1065,Hale,Alabama,uab
1067,Henry,Alabama,uab
1069,Houston,Alabama,uab
1071,Jackson,Alabama,uab
1073,Jefferson,Alabama,uab
1075,Lamar,Alabama,uab
1077,Lauderdale,Alabama,uab
1079,Lawrence,Alabama,uab
1081,Lee,Alabama,uab
1083,Limestone,Alabama,uab
1085,Lowndes,Alabama,uab
1087,Macon,Alabama,uab
1089,Madison,Alabama,uab
1091,Marengo,Alabama,uab
1093,Marion,Alabama,uab
1095,Marshall,Alabama,uab
1097,Mobile,Alabama,uab
1099,Monroe,Alabama,uab
1101,Montgomery,Alabama,uab
1103,Morgan,Alabama,uab
1105,Perry,Alabama,uab
1107,Pickens,Alabama,uab
1109,Pike,Alabama,uab
1111,Randolph,Alabama,uab
1113,Russell,Alabama,uab
1115,St. Clair,Alabama,uab
1117,Shelby,Alabama,uab
1119,Sumter,Alabama,uab
1121,Talladega,Alabama,uab
1123,Tallapoosa,Alabama,uab
1125,Tuscaloosa,Alabama,uab
1127,Walker,Alabama,uab
1129,Washington,Alabama,uab
1131,Wilcox,Alabama,uab
1133,Winston,Alabama,uab
6003,Alpine,California,uc_davis
6005,Amador,California,uc_davis
6007,Butte,California,uc_davis
6009,Calaveras,California,uc_davis
6011,Colusa,California,uc_davis
6017,El Dorado,California,uc_davis
6021,Glenn,California,uc_davis
6047,Merced,California,uc_davis
6057,Nevada,California,uc_davis
6061,Placer,California,uc_davis
6067,Sacramento,California,uc_davis
6077,San Joaquin,California,uc_davis
6091,Sierra,California,uc_davis
6095,Solano,California,uc_davis
6099,Stanislaus,California,uc_davis
6101,Sutter,California,uc_davis
6103,Tehama,California,uc_davis
6113,Yolo,California,uc_davis
6115,Yuba,California,uc_davis
6059,Orange,California,uc_irvine
6037,Los Angeles,California,ucla
6073,San Diego,California,ucsd
6001,Alameda,California,ucsf
6007,Butte,California,ucsf
6011,Colusa,California,ucsf
6013,Contra Costa,California,ucsf
6019,Fresno,California,ucsf
6021,Glenn,California,ucsf
6033,Lake,California,ucsf
6039,Madera,California,ucsf
6041,Marin,California,ucsf
6045,Mendocino,California,ucsf
6047,Merced,California,ucsf
6053,Monterey,California,ucsf
6055,Napa,California,ucsf
6067,Sacramento,California,ucsf
6069,San Benito,California,ucsf
6075,San Francisco,California,ucsf
6077,San Joaquin,California,ucsf
6081,San Mateo,California,ucsf
6085,Santa Clara,California,ucsf
6087,Santa Cruz,California,ucsf
6095,Solano,California,ucsf
6097,Sonoma,California,ucsf
6099,Stanislaus,California,ucsf
6101,Sutter,California,ucsf
6113,Yolo,California,ucsf
21001,Adair,Kentucky,uky
21003,Allen,Kentucky,uky
21005,Anderson,Kentucky,uky
21007,Ballard,Kentucky,uky
21009,Barren,Kentucky,uky
21011,Bath,Kentucky,uky
21013,Bell,Kentucky,uky
21015,Boone,Kentucky,uky
21017,Bourbon,Kentucky,uky
21019,Boyd,Kentucky,uky
21021,Boyle,Kentucky,uky
21023,Bracken,Kentucky,uky
21025,Breathitt,Kentucky,uky
21027,Breckinridge,Kentucky,uky
21029,Bullitt,Kentucky,uky
21031,Butler,Kentucky,uky
21033,Caldwell,Kentucky,uky
21035,Calloway,Kentucky,uky
21037,Campbell,Kentucky,uky
21039,Carlisle,Kentucky,uky
21041,Carroll,Kentucky,uky
21043,Carter,Kentucky,uky
21045,Casey,Kentucky,uky
21047,Christian,Kentucky,uky
21049,Clark,Kentucky,uky
21051,Clay,Kentucky,uky
21053,Clinton,Kentucky,uky
21055,Crittenden,Kentucky,uky
21057,Cumberland,Kentucky,uky
21059,Daviess,Kentucky,uky
21061,Edmonson,Kentucky,uky
21063,Elliott,Kentucky,uky
21065,Estill,Kentucky,uky
21067,Fayette,Kentucky,uky
21069,Fleming,Kentucky,uky
21071,Floyd,Kentucky,uky
21073,Franklin,Kentucky,uky
21075,Fulton,Kentucky,uky
21077,Gallatin,Kentucky,uky
21079,Garrard,Kentucky,uky
21081,Grant,Kentucky,uky
21083,Graves,Kentucky,uky
21085,Grayson,Kentucky,uky
21087,Green,Kentucky,uky
21089,Greenup,Kentucky,uky
21091,Hancock,Kentucky,uky
21093,Hardin,Kentucky,uky
21095,Harlan,Kentucky,uky
21097,Harrison,Kentucky,uky
21099,Hart,Kentucky,uky
21101,Henderson,Kentucky,uky
21103,Henry,Kentucky,uky
21105,Hickman,Kentucky,uky
21107,Hopkins,Kentucky,uky
21109,Jackson,Kentucky,uky
21111,Jefferson,Kentucky,uky
21113,Jessamine,Kentucky,uky
21115,Johnson,Kentucky,uky
21117,Kenton,Kentucky,uky
21119,Knott,Kentucky,uky
21121,Knox,Kentucky,uky
21123,Larue,Kentucky,uky
21125,Laurel,Kentucky,uky
21127,Lawrence,Kentucky,uky
21129,Lee,Kentucky,uky
21131,Leslie,Kentucky,uky
21133,Letcher,Kentucky,uky
21135,Lewis,Kentucky,uky
21137,Lincoln,Kentucky,uky
21139,Livingston,Kentucky,uky
21141,Logan,Kentucky,uky
21143,Lyon,Kentucky,uky
21145,McCracken,Kentucky,uky
21147,McCreary,Kentucky,uky
21149,McLean,Kentucky,uky
21151,Madison,Kentucky,uky
21153,Magoffin,Kentucky,uky
21155,Marion,Kentucky,uky
21157,Marshall,Kentucky,uky
21159,Martin,Kentucky,uky
21161,Mason,Kentucky,uky
21163,Meade,Kentucky,uky
21165,Menifee,Kentucky,uky
21167,Mercer,Kentucky,uky
21169,Metcalfe,Kentucky,uky
21171,Monroe,Kentucky,uky
21173,Montgomery,Kentucky,uky
21175,Morgan,Kentucky,uky
21177,Muhlenberg,Kentucky,uky
21179,Nelson,Kentucky,uky
21181,Nicholas,Kentucky,uky
21183,Ohio,Kentucky,uky
21185,Oldham,Kentucky,uky
21187,Owen,Kentucky,uky
21189,Owsley,Kentucky,uky
21191,Pendleton,Kentucky,uky
21193,Perry,Kentucky,uky
21195,Pike,Kentucky,uky
21197,Powell,Kentucky,uky
21199,Pulaski,Kentucky,uky
21201,Robertson,Kentucky,uky
21203,Rockcastle,Kentucky,uky
21205,Rowan,Kentucky,uky
21207,Russell,Kentucky,uky
21209,Scott,Kentucky,uky
21211,Shelby,Kentucky,uky
21213,Simpson,Kentucky,uky
21215,Spencer,Kentucky,uky
21217,Taylor,Kentucky,uky
21219,Todd,Kentucky,uky
21221,Trigg,Kentucky,uky
21223,Trimble,Kentucky,uky
21225,Union,Kentucky,uky
21227,Warren,Kentucky,uky
21229,Washington,Kentucky,uky
21231,Wayne,Kentucky,uky
21233,Webster,Kentucky,uky
21235,Whitley,Kentucky,uky
21237,Wolfe,Kentucky,uky
21239,Woodford,Kentucky,uky
24003,Anne Arundel,Maryland,umd
24005,Baltimore County,Maryland,umd
24013,Carroll,Maryland,umd
24017,Charles,Maryland,umd
24021,Frederick,Maryland,umd
24025,Harford,Maryland,umd
24027,Howard,Maryland,umd
24031,Montgomery,Maryland,umd
24033,Prince George's,Maryland,umd
24043,Washington,Maryland,umd
24510,Baltimore City,Maryland,umd
37001,Alamance,North Carolina,unc
37003,Alexander,North Carolina,unc
37005,Alleghany,North Carolina,unc
37007,Anson,North Carolina,unc
37009,Ashe,North Carolina,unc
37011,Avery,North Carolina,unc
37013,Beaufort,North Carolina,unc
37015,Bertie,North Carolina,unc
37017,Bladen,North Carolina,unc
37019,Brunswick,North Carolina,unc
37021,Buncombe,North Carolina,unc
37023,Burke,North Carolina,unc
37025,Cabarrus,North Carolina,unc
37027,Caldwell,North Carolina,unc
37029,Camden,North Carolina,unc
37031,Carteret,North Carolina,unc
37033,Caswell,North Carolina,unc
37035,Catawba,North Carolina,unc
37037,Chatham,North Carolina,unc
37039,Cherokee,North Carolina,unc
37041,Chowan,North Carolina,unc
37043,Clay,North Carolina,unc
37045,Cleveland,North Carolina,unc
37047,Columbus,North Carolina,unc
37049,Craven,North Carolina,unc
37051,Cumberland,North Carolina,unc
37053,Currituck,North Carolina,unc
37055,Dare,North Carolina,unc
37057,Davidson,North Carolina,unc
37059,Davie,North Carolina,unc
37061,Duplin,North Carolina,unc
37063,Durham,North Carolina,unc
37065,Edgecombe,North Carolina,unc
37067,Forsyth,North Carolina,unc
37069,Franklin,North Carolina,unc
37071,Gaston,North Carolina,unc
37073,Gates,North Carolina,unc
37075,Graham,North Carolina,unc
37077,Granville,North Carolina,unc
37079,Greene,North Carolina,unc
37081,Guilford,North Carolina,unc
37083,Halifax,North Carolina,unc
37085,Harnett,North Carolina,unc
37087,Haywood,North Carolina,unc
37089,Henderson,North Carolina,unc
37091,Hertford,North Carolina,unc
37093,Hoke,North Carolina,unc
37095,Hyde,North Carolina,unc
37097,Iredell,North Carolina,unc
37099,Jackson,North Carolina,unc
37101,Johnston,North Carolina,unc
37103,Jones,North Carolina,unc
37105,Lee,North Carolina,unc
37107,Lenoir,North Carolina,unc
37109,Lincoln,North Carolina,unc
37111,McDowell,North Carolina,unc
37113,Macon,North Carolina,unc
37115,Madison,North Carolina,unc
37117,Martin,North Carolina,unc
37119,Mecklenburg,North Carolina,unc
37121,Mitchell,North Carolina,unc
37123,Montgomery,North Carolina,unc
37125,Moore,North Carolina,unc
37127,Nash,North Carolina,unc
37129,New Hanover,North Carolina,unc
37131,Northampton,North Carolina,unc
37133,Onslow,North Carolina,unc
37135,Orange,North Carolina,unc
37137,Pamlico,North Carolina,unc
37139,Pasquotank,North Carolina,unc
37141,Pender,North Carolina,unc
37143,Perquimans,North Carolina,unc
37145,Person,North Carolina,unc
37147,Pitt,North Carolina,unc
37149,Polk,North Carolina,unc
37151,Randolph,North Carolina,unc
37153,Richmond,North Carolina,unc
37155,Robeson,North Carolina,unc
37157,Rockingham,North Carolina,unc
37159,Rowan,North Carolina,unc
37161,Rutherford,North Carolina,unc
37163,Sampson,North Carolina,unc
37165,Scotland,North Carolina,unc
37167,Stanly,North Carolina,unc
37169,Stokes,North Carolina,unc
37171,Surry,North Carolina,unc
37173,Swain,North Carolina,unc
37175,Transylvania,North Carolina,unc
37177,Tyrrell,North Carolina,unc
37179,Union,North Carolina,unc
37181,Vance,North Carolina,unc
37183,Wake,North Carolina,unc
37185,Warren,North Carolina,unc
37187,Washington,North Carolina,unc
37189,Watauga,North Carolina,unc
37191,Wayne,North Carolina,unc
37193,Wilkes,North Carolina,unc
37195,Wilson,North Carolina,unc
37197,Yadkin,North Carolina,unc
37199,Yancey,North Carolina,unc
35001,Bernalillo,New Mexico,unm
35003,Catron,New Mexico,unm
35005,Chaves,New Mexico,unm
35006,Cibola,New Mexico,unm
35007,Colfax,New Mexico,unm
35009,Curry,New Mexico,unm
35011,De Baca,New Mexico,unm
35013,Dona Ana,New Mexico,unm
35015,Eddy,New Mexico,unm
35017,Grant,New Mexico,unm
35019,Guadalupe,New Mexico,unm
35021,Harding,New Mexico,unm
35023,Hidalgo,New Mexico,unm
35025,Lea,New Mexico,unm
35027,Lincoln,New Mexico,unm
35028,Los Alamos,New Mexico,unm
35029,Luna,New Mexico,unm
35031,McKinley,New Mexico,unm
35033,Mora,New Mexico,unm
35035,Otero,New Mexico,unm
35037,Quay,New Mexico,unm
35039,Rio Arriba,New Mexico,unm
35041,Roosevelt,New Mexico,unm
35043,Sandoval,New Mexico,unm
35045,San Juan,New Mexico,unm
35047,San Miguel,New Mexico,unm
35049,Santa Fe,New Mexico,unm
35051,Sierra,New Mexico,unm
35053,Socorro,New Mexico,unm
35055,Taos,New Mexico,unm
35057,Torrance,New Mexico,unm
35059,Union,New Mexico,unm
35061,Valencia,New Mexico,unm
42003,Allegheny,Pennsylvania,upmc
42005,Armstrong,Pennsylvania,upmc
42007,Beaver,Pennsylvania,upmc
42009,Bedford,Pennsylvania,upmc
42013,Blair,Pennsylvania,upmc
42019,Butler,Pennsylvania,upmc
42021,Cambria,Pennsylvania,upmc
42023,Cameron,Pennsylvania,upmc
42027,Centre,Pennsylvania,upmc
42031,Clarion,Pennsylvania,upmc
42033,Clearfield,Pennsylvania,upmc
42039,Crawford,Pennsylvania,upmc
42047,Elk,Pennsylvania,upmc
42049,Erie,Pennsylvania,upmc
42051,Fayette,Pennsylvania,upmc
42053,Forest,Pennsylvania,upmc
42059,Greene,Pennsylvania,upmc
42061,Huntingdon,Pennsylvania,upmc
42063,Indiana,Pennsylvania,upmc
42065,Jefferson,Pennsylvania,upmc
42073,Lawrence,Pennsylvania,upmc
42083,McKean,Pennsylvania,upmc
42085,Mercer,Pennsylvania,upmc
42105,Potter,Pennsylvania,upmc
42111,Somerset,Pennsylvania,upmc
42121,Venango,Pennsylvania,upmc
42123,Warren,Pennsylvania,upmc
42125,Washington,Pennsylvania,upmc
42129,Westmoreland,Pennsylvania,upmc
6037,Los Angeles,California,usc
48013,Atascosa,Texas,utsa
48019,Bandera,Texas,utsa
48025,Bee,Texas,utsa
48029,Bexar,Texas,utsa
48047,Brooks,Texas,utsa
48061,Cameron,Texas,utsa
48091,Comal,Texas,utsa
48127,Dimmit,Texas,utsa
48131,Duval,Texas,utsa
48137,Edwards,Texas,utsa
48163,Frio,Texas,utsa
48171,Gillespie,Texas,utsa
48187,Guadalupe,Texas,utsa
48215,Hidalgo,Texas,utsa
48247,Jim Hogg,Texas,utsa
48249,Jim Wells,Texas,utsa
48255,Karnes,Texas,utsa
48259,Kendall,Texas,utsa
48261,Kenedy,Texas,utsa
48265,Kerr,Texas,utsa
48271,Kinney,Texas,utsa
48273,Kleberg,Texas,utsa
48283,La Salle,Texas,utsa
48297,Live Oak,Texas,utsa
48311,McMullen,Texas,utsa
48323,Maverick,Texas,utsa
48325,Medina,Texas,utsa
48355,Nueces,Texas,utsa
48385,Real,Texas,utsa
48409,San Patricio,Texas,utsa
48427,Starr,Texas,utsa
48463,Uvalde,Texas,utsa
48465,Val Verde,Texas,utsa
48479,Webb,Texas,utsa
48489,Willacy,Texas,utsa
48493,Wilson,Texas,utsa
48505,Zapata,Texas,utsa
48507,Zavala,Texas,utsa
48085,Collin,Texas,utsw
48113,Dallas,Texas,utsw
48121,Denton,Texas,utsw
48139,Ellis,Texas,utsw
48221,Hood,Texas,utsw
48231,Hunt,Texas,utsw
48251,Johnson,Texas,utsw
48257,Kaufman,Texas,utsw
48367,Parker,Texas,utsw
48397,Rockwall,Texas,utsw
48425,Somervell,Texas,utsw
48439,Tarrant,Texas,utsw
48497,Wise,Texas,utsw
51003,Albemarle,Virginia,uva
51005,Alleghany,Virginia,uva
51009,Amherst,Virginia,uva
51011,Appomattox,Virginia,uva
51015,Augusta,Virginia,uva
51017,Bath,Virginia,uva
51019,Bedford County,Virginia,uva
51021,Bland,Virginia,uva
51023,Botetourt,Virginia,uva
51027,Buchanan,Virginia,uva
51029,Buckingham,Virginia,uva
51031,Campbell,Virginia,uva
51035,Carroll,Virginia,uva
51037,Charlotte,Virginia,uva
51043,Clarke,Virginia,uva
51045,Craig,Virginia,uva
51047,Culpeper,Virginia,uva
51049,Cumberland,Virginia,uva
51051,Dickenson,Virginia,uva
51061,Fauquier,Virginia,uva
51063,Floyd,Virginia,uva
51065,Fluvanna,Virginia,uva
51067,Franklin County,Virginia,uva
51069,Frederick,Virginia,uva
51071,Giles,Virginia,uva
51077,Grayson,Virginia,uva
51079,Greene,Virginia,uva
51083,Halifax,Virginia,uva
51089,Henry,Virginia,uva
51091,Highland,Virginia,uva
51105,Lee,Virginia,uva
51109,Louisa,Virginia,uva
51113,Madison,Virginia,uva
51121,Montgomery,Virginia,uva
51125,Nelson,Virginia,uva
51137,Orange,Virginia,uva
51139,Page,Virginia,uva
51141,Patrick,Virginia,uva
51143,Pittsylvania,Virginia,uva
51147,Prince Edward,Virginia,uva
51155,Pulaski,Virginia,uva
51157,Rappahannock,Virginia,uva
51161,Roanoke County,Virginia,uva
51163,Rockbridge,Virginia,uva
51165,Rockingham,Virginia,uva
51167,Russell,Virginia,uva
51169,Scott,Virginia,uva
51171,Shenandoah,Virginia,uva
51173,Smyth,Virginia,uva
51177,Spotsylvania,Virginia,uva
51179,Stafford,Virginia,uva
51185,Tazewell,Virginia,uva
51187,Warren,Virginia,uva
51191,Washington,Virginia,uva
51195,Wise,Virginia,uva
51197,Wythe,Virginia,uva
51520,Bristol,Virginia,uva
51530,Buena Vista,Virginia,uva
51540,Charlottesville,Virginia,uva
51580,Covington,Virginia,uva
51590,Danville,Virginia,uva
51630,Fredericksburg,Virginia,uva
51640,Galax,Virginia,uva
51660,Harrisonburg,Virginia,uva
51678,Lexington,Virginia,uva
51680,Lynchburg,Virginia,uva
51690,Martinsville,Virginia,uva
51720,Norton,Virginia,uva
51750,Radford,Virginia,uva
51770,Roanoke City,Virginia,uva
51775,Salem,Virginia,uva
51790,Staunton,Virginia,uva
51820,Waynesboro,Virginia,uva
51840,Winchester,Virginia,uva
54019,Fayette,West Virginia,uva
54025,Greenbrier,West Virginia,uva
54031,Hardy,West Virginia,uva
54039,Kanawha,West Virginia,uva
54047,McDowell,West Virginia,uva
54055,Mercer,West Virginia,uva
54063,Monroe,West Virginia,uva
54067,Nicholas,West Virginia,uva
54071,Pendleton,West Virginia,uva
54075,Pocahontas,West Virginia,uva
54081,Raleigh,West Virginia,uva
54089,Summers,West Virginia,uva
54109,Wyoming,West Virginia,uva
1033,Colbert,Alabama,vandy
1071,Jackson,Alabama,vandy
1077,Lauderdale,Alabama,vandy
1083,Limestone,Alabama,vandy
1089,Madison,Alabama,vandy
